Date,Close,Open,High,Low
1/4/17,2270.75,2261.6,2272.82,2261.6
1/3/17,2257.83,2251.57,2263.88,2245.13
12/30/16,2238.83,2251.61,2253.58,2233.62
12/29/16,2249.26,2249.5,2254.51,2244.56
12/28/16,2249.92,2270.23,2271.31,2249.11
12/27/16,2268.88,2266.23,2273.82,2266.15
12/23/16,2263.79,2260.25,2263.79,2258.84
12/22/16,2260.96,2262.93,2263.18,2256.08
12/21/16,2265.18,2270.54,2271.23,2265.15
12/20/16,2270.76,2266.5,2272.56,2266.14
12/19/16,2262.53,2259.24,2267.47,2258.21
12/16/16,2258.07,2266.81,2268.05,2254.24
12/15/16,2262.03,2253.77,2272.12,2253.77
12/14/16,2253.28,2268.35,2276.2,2248.44
12/13/16,2271.72,2263.32,2277.53,2263.32
12/12/16,2256.96,2258.83,2264.03,2252.37
12/9/16,2259.53,2249.73,2259.8,2249.23
12/8/16,2246.19,2241.13,2251.69,2237.57
12/7/16,2241.35,2210.72,2241.63,2208.93
12/6/16,2212.23,2207.26,2212.78,2202.21
12/5/16,2204.71,2200.65,2209.42,2199.97
12/2/16,2191.95,2191.12,2197.95,2188.37
12/1/16,2191.08,2200.17,2202.6,2187.44
11/30/16,2198.81,2204.97,2214.1,2198.81
11/29/16,2204.66,2200.76,2210.46,2198.15
11/28/16,2201.72,2210.21,2211.14,2200.36
11/25/16,2213.35,2206.27,2213.35,2206.27
11/23/16,2204.72,2198.55,2204.72,2194.51
11/22/16,2202.94,2201.56,2204.8,2194.51
11/21/16,2198.18,2186.43,2198.7,2186.43
11/18/16,2181.9,2186.85,2189.89,2180.38
11/17/16,2187.12,2178.61,2188.06,2176.65
11/16/16,2176.94,2177.53,2179.22,2172.2
11/15/16,2180.39,2168.29,2180.84,2166.38
11/14/16,2164.2,2165.64,2171.36,2156.08
11/11/16,2164.45,2162.71,2165.92,2152.49
11/10/16,2167.48,2167.49,2182.3,2151.17
11/9/16,2163.26,2131.56,2170.1,2125.35
11/8/16,2139.56,2129.92,2146.87,2123.56
11/7/16,2131.52,2100.59,2132,2100.59
11/4/16,2085.18,2083.79,2099.07,2083.79
11/3/16,2088.66,2098.8,2102.56,2085.23
11/2/16,2097.94,2109.43,2111.76,2094
11/1/16,2111.72,2128.68,2131.45,2097.85
10/31/16,2126.15,2129.78,2133.25,2125.53
10/28/16,2126.41,2132.23,2140.72,2119.36
10/27/16,2133.04,2144.06,2147.13,2132.52
10/26/16,2139.43,2136.97,2145.73,2131.59
10/25/16,2143.16,2149.72,2151.44,2141.93
10/24/16,2151.33,2148.5,2154.79,2146.91
10/21/16,2141.16,2139.43,2142.63,2130.09
10/20/16,2141.34,2142.51,2147.18,2133.44
10/19/16,2144.29,2140.81,2148.44,2138.15
10/18/16,2139.6,2138.31,2144.38,2135.49
10/17/16,2126.5,2132.95,2135.61,2124.43
10/14/16,2132.98,2139.68,2149.19,2132.98
10/13/16,2132.55,2130.26,2138.19,2114.72
10/12/16,2139.18,2137.67,2145.36,2132.77
10/11/16,2136.73,2161.35,2161.56,2128.84
10/10/16,2163.66,2160.39,2169.6,2160.39
10/7/16,2153.74,2164.19,2165.86,2144.85
10/6/16,2160.77,2158.22,2162.93,2150.28
10/5/16,2159.73,2155.15,2163.95,2155.15
10/4/16,2150.49,2163.37,2165.46,2144.01
10/3/16,2161.2,2164.33,2164.41,2154.77
9/30/16,2168.27,2156.51,2175.3,2156.51
9/29/16,2151.13,2168.9,2172.67,2145.2
9/28/16,2171.37,2161.85,2172.4,2151.79
9/27/16,2159.93,2146.04,2161.13,2141.55
9/26/16,2146.1,2158.54,2158.54,2145.04
9/23/16,2164.69,2173.29,2173.75,2163.97
9/22/16,2177.18,2170.94,2179.99,2170.94
9/21/16,2163.12,2144.58,2165.11,2139.57
9/20/16,2139.76,2145.94,2150.8,2139.17
9/19/16,2139.12,2143.99,2153.61,2135.91
9/16/16,2139.16,2146.48,2146.48,2131.2
9/15/16,2147.26,2125.36,2151.31,2122.36
9/14/16,2125.77,2127.86,2141.33,2119.9
9/13/16,2127.02,2150.47,2150.47,2120.27
9/12/16,2159.04,2120.86,2163.3,2119.12
9/9/16,2127.81,2169.08,2169.08,2127.81
9/8/16,2181.3,2182.76,2184.94,2177.49
9/7/16,2186.16,2185.17,2187.87,2179.07
9/6/16,2186.48,2181.61,2186.57,2175.1
9/2/16,2179.98,2177.49,2184.87,2173.59
9/1/16,2170.86,2171.33,2173.56,2157.09
8/31/16,2170.95,2173.56,2173.79,2161.35
8/30/16,2176.12,2179.45,2182.27,2170.41
8/29/16,2180.38,2170.19,2183.48,2170.19
8/26/16,2169.04,2175.1,2187.94,2160.39
8/25/16,2172.47,2173.29,2179,2169.74
8/24/16,2175.44,2185.09,2186.66,2171.25
8/23/16,2186.9,2187.81,2193.42,2186.8
8/22/16,2182.64,2181.58,2185.15,2175.96
8/19/16,2183.87,2184.24,2185,2175.13
8/18/16,2187.02,2181.9,2187.03,2180.46
8/17/16,2182.22,2177.84,2183.08,2168.5
8/16/16,2178.15,2186.24,2186.24,2178.14
8/15/16,2190.15,2186.08,2193.81,2186.08
8/12/16,2184.05,2183.74,2186.28,2179.42
8/11/16,2185.79,2177.97,2188.45,2177.97
8/10/16,2175.49,2182.81,2183.41,2172
8/9/16,2181.74,2182.24,2187.66,2178.61
8/8/16,2180.89,2183.76,2185.44,2177.85
8/5/16,2182.87,2168.79,2182.87,2168.79
8/4/16,2164.25,2163.51,2168.19,2159.07
8/3/16,2163.79,2156.81,2163.79,2152.56
8/2/16,2157.03,2169.94,2170.2,2147.58
8/1/16,2170.84,2173.15,2178.29,2166.21
7/29/16,2173.6,2168.83,2177.09,2163.49
7/28/16,2170.06,2166.05,2172.85,2159.74
7/27/16,2166.58,2169.81,2174.98,2159.07
7/26/16,2169.18,2168.97,2173.54,2160.18
7/25/16,2168.48,2173.71,2173.71,2161.95
7/22/16,2175.03,2166.47,2175.11,2163.24
7/21/16,2165.17,2172.91,2174.56,2159.75
7/20/16,2173.02,2166.1,2175.63,2164.89
7/19/16,2163.78,2163.79,2164.63,2159.01
7/18/16,2166.89,2162.04,2168.35,2159.63
7/15/16,2161.74,2165.13,2169.05,2155.79
7/14/16,2163.75,2157.88,2168.99,2157.88
7/13/16,2152.43,2153.81,2156.45,2146.21
7/12/16,2152.14,2139.5,2155.4,2139.5
7/11/16,2137.16,2131.72,2143.16,2131.72
7/8/16,2129.9,2106.97,2131.71,2106.97
7/7/16,2097.9,2100.42,2109.08,2089.39
7/6/16,2099.73,2084.43,2100.72,2074.02
7/5/16,2088.55,2095.05,2095.05,2080.86
7/1/16,2102.95,2099.34,2108.71,2097.9
6/30/16,2098.86,2073.17,2098.94,2070
6/29/16,2070.77,2042.69,2073.13,2042.69
6/28/16,2036.09,2006.67,2036.09,2006.67
6/27/16,2000.54,2031.45,2031.45,1991.68
6/24/16,2037.41,2103.81,2103.81,2032.57
6/23/16,2113.32,2092.8,2113.32,2092.8
6/22/16,2085.45,2089.75,2099.71,2084.36
6/21/16,2088.9,2085.19,2093.66,2083.02
6/20/16,2083.25,2075.58,2100.66,2075.58
6/17/16,2071.22,2078.2,2078.2,2062.84
6/16/16,2077.99,2066.36,2079.62,2050.37
6/15/16,2071.5,2077.6,2085.65,2069.8
6/14/16,2075.32,2076.65,2081.3,2064.1
6/13/16,2079.06,2091.75,2098.12,2078.46
6/10/16,2096.07,2109.57,2109.57,2089.96
6/9/16,2115.48,2115.65,2117.64,2107.73
6/8/16,2119.12,2112.71,2120.55,2112.71
6/7/16,2112.13,2110.18,2119.22,2110.18
6/6/16,2109.41,2100.83,2113.36,2100.83
6/3/16,2099.13,2104.07,2104.07,2085.36
6/2/16,2105.26,2097.71,2105.26,2088.59
6/1/16,2099.33,2093.94,2100.97,2085.1
5/31/16,2096.96,2100.13,2103.48,2088.66
5/27/16,2099.06,2090.06,2099.06,2090.06
5/26/16,2090.1,2091.44,2094.3,2087.08
5/25/16,2090.54,2078.93,2094.73,2078.93
5/24/16,2076.06,2052.65,2079.67,2052.65
5/23/16,2048.04,2052.23,2055.58,2047.26
5/20/16,2052.32,2041.88,2058.35,2041.88
5/19/16,2040.04,2044.21,2044.21,2025.91
5/18/16,2047.63,2044.38,2060.61,2034.49
5/17/16,2047.21,2065.04,2065.69,2040.82
5/16/16,2066.66,2046.53,2071.88,2046.53
5/13/16,2046.61,2062.5,2066.79,2043.13
5/12/16,2064.11,2067.17,2073.99,2053.13
5/11/16,2064.46,2083.29,2083.29,2064.46
5/10/16,2084.39,2062.63,2084.87,2062.63
5/9/16,2058.69,2057.55,2064.15,2054.31
5/6/16,2057.14,2047.77,2057.72,2039.45
5/5/16,2050.63,2052.95,2060.23,2045.77
5/4/16,2051.12,2060.3,2060.3,2045.55
5/3/16,2063.37,2077.18,2077.18,2054.89
5/2/16,2081.43,2067.17,2083.42,2066.11
4/29/16,2065.3,2071.82,2073.85,2052.28
4/28/16,2075.81,2090.93,2099.3,2071.62
4/27/16,2095.15,2092.33,2099.89,2082.31
4/26/16,2091.7,2089.84,2096.87,2085.8
4/25/16,2087.79,2089.37,2089.37,2077.52
4/22/16,2091.58,2091.49,2094.32,2081.2
4/21/16,2091.48,2102.09,2103.78,2088.52
4/20/16,2102.4,2101.52,2111.05,2096.32
4/19/16,2100.8,2096.05,2104.05,2091.68
4/18/16,2094.34,2078.83,2094.66,2073.65
4/15/16,2080.73,2083.1,2083.22,2076.31
4/14/16,2082.78,2082.89,2087.84,2078.13
4/13/16,2082.42,2065.92,2083.18,2065.92
4/12/16,2061.72,2043.72,2065.05,2039.74
4/11/16,2041.99,2050.23,2062.93,2041.88
4/8/16,2047.6,2045.54,2060.63,2041.69
4/7/16,2041.91,2063.01,2063.01,2033.8
4/6/16,2066.66,2045.56,2067.33,2043.09
4/5/16,2045.17,2062.5,2062.5,2042.56
4/4/16,2066.13,2073.19,2074.02,2062.57
4/1/16,2072.78,2056.62,2075.07,2043.98
3/31/16,2059.74,2063.77,2067.92,2057.46
3/30/16,2063.95,2058.27,2072.21,2058.27
3/29/16,2055.01,2035.75,2055.91,2028.31
3/28/16,2037.05,2037.89,2042.67,2031.96
3/24/16,2035.94,2032.48,2036.04,2022.49
3/23/16,2036.71,2048.55,2048.55,2034.86
3/22/16,2049.8,2048.64,2056.6,2040.57
3/21/16,2051.6,2047.88,2053.91,2043.14
3/18/16,2049.58,2041.16,2052.36,2041.16
3/17/16,2040.59,2026.9,2046.24,2022.16
3/16/16,2027.22,2014.24,2032.02,2010.04
3/15/16,2015.93,2015.27,2015.94,2005.23
3/14/16,2019.64,2019.27,2024.57,2012.05
3/11/16,2022.19,1994.71,2022.37,1994.71
3/10/16,1989.57,1990.97,2005.08,1969.25
3/9/16,1989.26,1981.44,1992.69,1979.84
3/8/16,1979.26,1996.88,1996.88,1977.43
3/7/16,2001.76,1996.11,2006.12,1989.38
3/4/16,1999.99,1994.01,2009.13,1986.77
3/3/16,1993.4,1985.6,1993.69,1977.37
3/2/16,1986.45,1976.6,1986.51,1968.8
3/1/16,1978.35,1937.09,1978.35,1937.09
2/29/16,1932.23,1947.13,1958.27,1931.81
2/26/16,1948.05,1954.95,1962.96,1945.78
2/25/16,1951.7,1931.87,1951.83,1925.41
2/24/16,1929.8,1917.56,1932.08,1891
2/23/16,1921.27,1942.38,1942.38,1919.44
2/22/16,1945.5,1924.44,1946.7,1924.44
2/19/16,1917.78,1916.74,1918.78,1902.17
2/18/16,1917.83,1927.57,1930,1915.09
2/17/16,1926.82,1898.8,1930.68,1898.8
2/16/16,1895.58,1871.44,1895.77,1871.44
2/12/16,1864.78,1833.4,1864.78,1833.4
2/11/16,1829.08,1847,1847,1810.1
2/10/16,1851.86,1857.1,1881.6,1850.32
2/9/16,1852.21,1848.46,1868.25,1834.94
2/8/16,1853.44,1873.25,1873.25,1828.46
2/5/16,1880.05,1913.07,1913.07,1872.65
2/4/16,1915.45,1911.67,1927.35,1900.52
2/3/16,1912.53,1907.07,1918.01,1872.23
2/2/16,1903.03,1935.26,1935.26,1897.29
2/1/16,1939.38,1936.94,1947.2,1920.3
1/29/16,1940.24,1894,1940.24,1894
1/28/16,1893.36,1885.22,1902.96,1873.65
1/27/16,1882.95,1902.52,1916.99,1872.7
1/26/16,1903.63,1878.79,1906.73,1878.79
1/25/16,1877.08,1906.28,1906.28,1875.97
1/22/16,1906.9,1877.4,1908.85,1877.4
1/21/16,1868.99,1861.46,1889.85,1848.98
1/20/16,1859.33,1876.18,1876.18,1812.29
1/19/16,1881.33,1888.66,1901.44,1864.6
1/15/16,1880.33,1916.68,1916.68,1857.83
1/14/16,1921.84,1891.68,1934.47,1878.93
1/13/16,1890.28,1940.34,1950.33,1886.41
1/12/16,1938.68,1927.83,1947.38,1914.35
1/11/16,1923.67,1926.12,1935.65,1901.1
1/8/16,1922.03,1945.97,1960.4,1918.46
1/7/16,1943.09,1985.32,1985.32,1938.83
1/6/16,1990.26,2011.71,2011.71,1979.05
1/5/16,2016.71,2013.78,2021.94,2004.17
1/4/16,2012.66,2038.2,2038.2,1989.68
12/31/15,2043.94,2060.59,2062.54,2043.62
12/30/15,2063.36,2077.34,2077.34,2061.97
12/29/15,2078.36,2060.54,2081.56,2060.54
12/28/15,2056.5,2057.77,2057.77,2044.2
12/25/15,2060.99,0,0,0
12/24/15,2060.99,2063.52,2067.36,2058.73
12/23/15,2064.29,2042.2,2064.73,2042.2
12/22/15,2038.97,2023.15,2042.74,2020.49
12/21/15,2021.15,2010.27,2022.9,2005.93
12/18/15,2005.55,2040.81,2040.81,2005.33
12/17/15,2041.89,2073.76,2076.37,2041.66
12/16/15,2073.07,2046.5,2076.72,2042.43
12/15/15,2043.41,2025.55,2053.87,2025.55
12/14/15,2021.94,2013.37,2022.92,1993.26
12/11/15,2012.37,2047.27,2047.27,2008.8
12/10/15,2052.23,2047.93,2067.65,2045.67
12/9/15,2047.62,2061.17,2080.33,2036.53
12/8/15,2063.59,2073.39,2073.85,2052.32
12/7/15,2077.07,2090.42,2090.42,2066.78
12/4/15,2091.69,2051.24,2093.84,2051.24
12/3/15,2049.62,2080.71,2085,2042.35
12/2/15,2079.51,2101.71,2104.27,2077.11
12/1/15,2102.63,2082.93,2103.37,2082.93
11/30/15,2080.41,2090.95,2093.81,2080.41
11/27/15,2090.11,2088.82,2093.29,2084.13
11/26/15,2088.87,0,0,0
11/25/15,2088.87,2089.3,2093,2086.3
11/24/15,2089.14,2084.42,2094.12,2070.29
11/23/15,2086.59,2089.41,2095.61,2081.39
11/20/15,2089.17,2082.82,2097.06,2082.82
11/19/15,2081.24,2083.7,2086.74,2078.76
11/18/15,2083.58,2051.99,2085.31,2051.99
11/17/15,2050.44,2053.67,2066.69,2045.9
11/16/15,2053.19,2022.08,2053.22,2019.39
11/13/15,2023.04,2044.64,2044.64,2022.02
11/12/15,2045.97,2072.29,2072.29,2045.66
11/11/15,2075,2083.41,2086.94,2074.85
11/10/15,2081.72,2077.19,2083.67,2069.91
11/9/15,2078.58,2096.56,2096.56,2068.24
11/6/15,2099.2,2098.6,2101.91,2083.74
11/5/15,2099.93,2101.68,2108.78,2090.41
11/4/15,2102.31,2110.6,2114.59,2096.98
11/3/15,2109.79,2102.63,2116.48,2097.51
11/2/15,2104.05,2080.76,2106.2,2080.76
10/30/15,2079.36,2090,2094.32,2079.34
10/29/15,2089.41,2088.35,2092.52,2082.63
10/28/15,2090.35,2066.48,2090.35,2063.11
10/27/15,2065.89,2068.75,2070.37,2058.84
10/26/15,2071.18,2075.08,2075.14,2066.53
10/23/15,2075.15,2058.19,2079.74,2058.19
10/22/15,2052.51,2021.88,2055.2,2021.88
10/21/15,2018.94,2033.47,2037.97,2017.22
10/20/15,2030.77,2033.13,2039.12,2026.61
10/19/15,2033.66,2031.73,2034.45,2022.31
10/16/15,2033.11,2024.37,2033.54,2020.46
10/15/15,2023.86,1996.47,2024.15,1996.47
10/14/15,1994.24,2003.66,2009.56,1990.73
10/13/15,2003.69,2015,2022.34,2001.78
10/12/15,2017.46,2015.65,2018.66,2010.55
10/9/15,2014.89,2013.73,2020.13,2007.61
10/8/15,2013.43,1994.01,2016.5,1987.53
10/7/15,1995.83,1982.34,1999.31,1976.44
10/6/15,1979.92,1986.63,1991.62,1971.99
10/5/15,1987.05,1954.33,1989.17,1954.33
10/2/15,1951.36,1921.77,1951.36,1893.7
10/1/15,1923.82,1919.65,1927.21,1900.7
9/30/15,1920.03,1887.14,1920.53,1887.14
9/29/15,1884.09,1881.9,1899.48,1871.91
9/28/15,1881.77,1929.18,1929.18,1879.21
9/25/15,1931.34,1935.93,1952.89,1921.5
9/24/15,1932.24,1934.81,1937.17,1908.92
9/23/15,1938.76,1943.24,1949.52,1932.57
9/22/15,1942.74,1961.39,1961.39,1929.22
9/21/15,1966.97,1960.84,1979.64,1955.8
9/18/15,1958.03,1989.66,1989.66,1953.45
9/17/15,1990.2,1995.33,2020.86,1986.73
9/16/15,1995.31,1978.02,1997.26,1977.93
9/15/15,1978.09,1955.1,1983.19,1954.3
9/14/15,1953.03,1963.06,1963.06,1948.27
9/11/15,1961.05,1951.45,1961.05,1939.19
9/10/15,1952.29,1941.59,1965.29,1937.19
9/9/15,1942.04,1971.45,1988.63,1937.88
9/8/15,1969.41,1927.3,1970.42,1927.3
9/7/15,1921.22,0,0,0
9/4/15,1921.22,1947.76,1947.76,1911.21
9/3/15,1951.13,1950.79,1975.01,1944.72
9/2/15,1948.86,1916.52,1948.91,1916.52
9/1/15,1913.85,1970.09,1970.09,1903.07
8/31/15,1972.18,1986.73,1986.73,1965.98
8/28/15,1988.87,1986.06,1993.48,1975.19
8/27/15,1987.66,1942.77,1989.6,1942.77
8/26/15,1940.51,1872.75,1943.09,1872.75
8/25/15,1867.61,1898.08,1948.04,1867.08
8/24/15,1893.21,1965.15,1965.15,1867.01
8/21/15,1970.89,2034.08,2034.08,1970.89
8/20/15,2035.73,2076.61,2076.61,2035.73
8/19/15,2079.61,2095.69,2096.17,2070.53
8/18/15,2096.92,2101.99,2103.47,2094.14
8/17/15,2102.44,2089.7,2102.87,2079.3
8/14/15,2091.54,2083.15,2092.45,2080.61
8/13/15,2083.39,2086.19,2092.93,2078.26
8/12/15,2086.05,2081.1,2089.06,2052.09
8/11/15,2084.07,2102.66,2102.66,2076.49
8/10/15,2104.18,2080.98,2105.35,2080.98
8/7/15,2077.57,2082.61,2082.61,2067.91
8/6/15,2083.56,2100.75,2103.32,2075.53
8/5/15,2099.84,2095.27,2112.66,2095.27
8/4/15,2093.32,2097.68,2102.51,2088.6
8/3/15,2098.04,2104.49,2105.7,2087.31
7/31/15,2103.84,2111.6,2114.24,2102.07
7/30/15,2108.63,2106.78,2110.48,2094.97
7/29/15,2108.57,2094.7,2110.6,2094.08
7/28/15,2093.25,2070.75,2095.6,2069.09
7/27/15,2067.64,2078.19,2078.19,2063.52
7/24/15,2079.65,2102.24,2106.01,2077.09
7/23/15,2102.15,2114.16,2116.87,2098.63
7/22/15,2114.15,2118.21,2118.51,2110
7/21/15,2119.21,2127.55,2128.49,2115.4
7/20/15,2128.28,2126.85,2132.82,2123.65
7/17/15,2126.64,2126.8,2128.91,2119.88
7/16/15,2124.29,2110.55,2124.42,2110.55
7/15/15,2107.4,2109.01,2114.14,2102.49
7/14/15,2108.95,2099.72,2111.98,2098.18
7/13/15,2099.6,2080.03,2100.67,2080.03
7/10/15,2076.62,2052.74,2081.31,2052.74
7/9/15,2051.31,2049.73,2074.28,2049.73
7/8/15,2046.68,2077.66,2077.66,2044.66
7/7/15,2081.34,2069.52,2083.74,2044.02
7/6/15,2068.76,2073.95,2078.61,2058.4
7/3/15,2076.78,0,0,0
7/2/15,2076.78,2078.03,2085.06,2071.02
7/1/15,2077.42,2067,2082.78,2067
6/30/15,2063.11,2061.19,2074.28,2056.32
6/29/15,2057.64,2098.63,2098.63,2056.64
6/26/15,2101.49,2102.62,2108.92,2095.38
6/25/15,2102.31,2109.96,2116.04,2101.78
6/24/15,2108.58,2123.65,2125.1,2108.58
6/23/15,2124.2,2123.16,2128.03,2119.89
6/22/15,2122.85,2112.5,2129.87,2112.5
6/19/15,2109.99,2121.06,2121.64,2109.45
6/18/15,2121.24,2101.58,2126.65,2101.58
6/17/15,2100.44,2097.4,2106.79,2088.86
6/16/15,2096.29,2084.26,2097.4,2082.1
6/15/15,2084.43,2091.34,2091.34,2072.49
6/12/15,2094.11,2107.43,2107.43,2091.33
6/11/15,2108.86,2106.24,2115.02,2106.24
6/10/15,2105.2,2081.12,2108.5,2081.12
6/9/15,2080.15,2079.07,2085.62,2072.14
6/8/15,2079.28,2092.34,2093.01,2079.11
6/5/15,2092.83,2095.09,2100.99,2085.67
6/4/15,2095.84,2112.35,2112.89,2093.23
6/3/15,2114.07,2110.64,2121.92,2109.61
6/2/15,2109.6,2110.41,2117.59,2099.14
6/1/15,2111.73,2108.64,2119.15,2102.54
5/29/15,2107.39,2120.66,2120.66,2104.89
5/28/15,2120.79,2122.27,2122.27,2112.86
5/27/15,2123.48,2105.13,2126.22,2105.13
5/26/15,2104.2,2125.34,2125.34,2099.18
5/25/15,2126.06,0,0,0
5/22/15,2126.06,2130.36,2132.15,2126.06
5/21/15,2130.82,2125.55,2134.28,2122.95
5/20/15,2125.85,2127.79,2134.72,2122.59
5/19/15,2127.83,2129.45,2133.02,2124.5
5/18/15,2129.2,2121.3,2131.78,2120.01
5/15/15,2122.73,2122.07,2123.89,2116.79
5/14/15,2121.1,2100.43,2121.45,2100.43
5/13/15,2098.48,2099.62,2110.19,2096.04
5/12/15,2099.12,2102.87,2105.06,2085.57
5/11/15,2105.33,2115.56,2117.69,2104.58
5/8/15,2116.1,2092.13,2117.66,2092.13
5/7/15,2088,2079.96,2092.9,2074.99
5/6/15,2080.15,2091.26,2098.42,2067.93
5/5/15,2089.46,2112.63,2115.24,2088.46
5/4/15,2114.49,2110.23,2120.95,2110.23
5/1/15,2108.29,2087.38,2108.41,2087.38
4/30/15,2085.51,2105.52,2105.52,2077.59
4/29/15,2106.85,2112.49,2113.65,2097.41
4/28/15,2114.76,2108.35,2116.09,2094.89
4/27/15,2108.92,2119.29,2125.92,2107.04
4/24/15,2117.69,2112.8,2120.92,2112.8
4/23/15,2112.93,2107.21,2120.49,2103.19
4/22/15,2107.96,2098.27,2109.98,2091.05
4/21/15,2097.29,2102.82,2109.64,2094.38
4/20/15,2100.4,2084.11,2103.94,2084.11
4/17/15,2081.18,2102.58,2102.58,2072.37
4/16/15,2104.99,2105.96,2111.3,2100.02
4/15/15,2106.63,2097.82,2111.91,2097.82
4/14/15,2095.84,2092.28,2098.62,2083.24
4/13/15,2092.43,2102.03,2107.65,2092.33
4/10/15,2102.06,2091.51,2102.61,2091.51
4/9/15,2091.18,2081.29,2093.31,2074.29
4/8/15,2081.9,2076.94,2086.69,2073.3
4/7/15,2076.33,2080.79,2089.81,2076.1
4/6/15,2080.62,2064.87,2086.99,2056.52
4/3/15,2066.96,0,0,0
4/2/15,2066.96,2060.03,2072.17,2057.32
4/1/15,2059.69,2067.63,2067.63,2048.38
3/31/15,2067.89,2084.05,2084.05,2067.04
3/30/15,2086.24,2064.11,2088.97,2064.11
3/27/15,2061.02,2055.78,2062.83,2052.96
3/26/15,2056.15,2059.94,2067.15,2045.5
3/25/15,2061.05,2093.1,2097.43,2061.05
3/24/15,2091.5,2103.94,2107.63,2091.5
3/23/15,2104.42,2107.99,2114.86,2104.42
3/20/15,2108.1,2090.32,2113.92,2090.32
3/19/15,2089.27,2098.69,2098.69,2085.56
3/18/15,2099.5,2072.84,2106.85,2061.23
3/17/15,2074.28,2080.59,2080.59,2065.08
3/16/15,2081.19,2055.35,2081.41,2055.35
3/13/15,2053.4,2064.56,2064.56,2041.17
3/12/15,2065.95,2041.1,2066.41,2041.1
3/11/15,2040.24,2044.69,2050.08,2039.69
3/10/15,2044.16,2076.14,2076.14,2044.16
3/9/15,2079.43,2072.25,2083.49,2072.21
3/6/15,2071.26,2100.91,2100.91,2067.27
3/5/15,2101.04,2098.54,2104.25,2095.22
3/4/15,2098.53,2107.72,2107.72,2087.62
3/3/15,2107.78,2115.76,2115.76,2098.26
3/2/15,2117.39,2105.23,2117.52,2104.5
2/27/15,2104.5,2110.88,2112.74,2103.75
2/26/15,2110.74,2113.91,2113.91,2103.76
2/25/15,2113.86,2115.3,2119.59,2109.89
2/24/15,2115.48,2109.1,2117.94,2105.87
2/23/15,2109.66,2109.83,2110.05,2103
2/20/15,2110.3,2097.65,2110.61,2085.44
2/19/15,2097.45,2099.25,2102.13,2090.79
2/18/15,2099.68,2099.16,2100.23,2092.15
2/17/15,2100.34,2096.47,2101.3,2089.8
2/16/15,2096.99,0,0,0
2/13/15,2096.99,2088.78,2097.03,2086.7
2/12/15,2088.48,2069.98,2088.53,2069.98
2/11/15,2068.53,2068.55,2073.48,2057.99
2/10/15,2068.59,2049.38,2070.86,2048.62
2/9/15,2046.74,2053.47,2056.16,2041.88
2/6/15,2055.47,2062.28,2072.4,2049.97
2/5/15,2062.52,2043.45,2063.55,2043.45
2/4/15,2041.51,2048.86,2054.74,2036.72
2/3/15,2050.03,2022.71,2050.3,2022.71
2/2/15,2020.85,1996.67,2021.66,1980.9
1/30/15,1994.99,2019.35,2023.32,1993.38
1/29/15,2021.25,2002.45,2024.64,1989.18
1/28/15,2002.16,2032.34,2042.49,2001.49
1/27/15,2029.55,2047.86,2047.86,2019.91
1/26/15,2057.09,2050.42,2057.62,2040.97
1/23/15,2051.82,2062.98,2062.98,2050.54
1/22/15,2063.15,2034.3,2064.62,2026.38
1/21/15,2032.12,2020.19,2038.29,2012.04
1/20/15,2022.55,2020.76,2028.94,2004.49
1/19/15,2019.42,0,0,0
1/16/15,2019.42,1992.25,2020.46,1988.12
1/15/15,1992.67,2013.75,2021.35,1991.47
1/14/15,2011.27,2018.4,2018.4,1988.44
1/13/15,2023.03,2031.58,2056.93,2008.25
1/12/15,2028.26,2046.13,2049.3,2022.58
1/9/15,2044.81,2063.45,2064.43,2038.33
1/8/15,2062.14,2030.61,2064.08,2030.61
1/7/15,2025.9,2005.55,2029.61,2005.55
1/6/15,2002.61,2022.15,2030.25,1992.44
1/5/15,2020.58,2054.44,2054.44,2017.34
1/2/15,2058.2,2058.9,2072.36,2046.04
1/1/15,2058.9,0,0,0
12/31/14,2058.9,2082.11,2085.58,2057.94
12/30/14,2080.35,2088.49,2088.49,2079.53
12/29/14,2090.57,2087.63,2093.55,2085.75
12/26/14,2088.77,2084.3,2092.7,2084.3
12/25/14,2081.88,0,0,0
12/24/14,2081.88,2083.25,2087.56,2081.86
12/23/14,2082.17,2081.48,2086.73,2079.77
12/22/14,2078.54,2069.28,2078.76,2069.28
12/19/14,2070.65,2061.04,2077.85,2061.03
12/18/14,2061.23,2018.98,2061.23,2018.98
12/17/14,2012.89,1973.77,2016.75,1973.77
12/16/14,1972.74,1986.71,2016.89,1972.56
12/15/14,1989.63,2005.03,2018.69,1982.26
12/12/14,2002.33,2030.36,2032.25,2002.33
12/11/14,2035.33,2027.92,2055.53,2027.92
12/10/14,2026.14,2058.86,2058.86,2024.26
12/9/14,2059.82,2056.55,2060.6,2034.17
12/8/14,2060.31,2074.84,2075.78,2054.27
12/5/14,2075.37,2072.78,2079.47,2070.81
12/4/14,2071.92,2073.64,2077.34,2062.34
12/3/14,2074.33,2067.45,2076.28,2066.65
12/2/14,2066.55,2053.77,2068.77,2053.77
12/1/14,2053.44,2065.78,2065.78,2049.57
11/28/14,2067.56,2074.78,2075.76,2065.06
11/27/14,2072.83,0,0,0
11/26/14,2072.83,2067.36,2073.29,2066.62
11/25/14,2067.03,2070.15,2074.21,2064.75
11/24/14,2069.41,2065.07,2070.17,2065.07
